symbol,name,industry,asof_date,price_asof_date,financial_report_period,financial_announcement_date,momentum_20d,turnover_change,pe_percentile,pb_percentile,roe,gross_margin,revenue_growth_yoy,net_profit_growth_yoy,volatility_60d
600048,保利发展,unknown,20260520,2026-05-20,20260331,2026-04-28,0.0016474464579900872,-0.1868724147642521,0.06138392857142857,0.033482142857142856,0.47,13.496984,-0.15738469336737426,-0.5706315396981284,0.3032194156546981
600050,中国联通,unknown,20260520,2026-05-20,20260331,2026-04-22,0.02155172413793105,0.5880047508262616,0.3843575418994413,0.47039106145251397,1.24,23.727921,-0.005123380108512765,-0.17989000362243157,0.2764388145789116
600061,国投资本,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.06531204644412181,-0.23662013289490247,0.264804469273743,0.06480446927374302,1.39,67.839446,0.3181142026793644,0.126276557011598,0.2169224890005048
600066,宇通客车,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.061212477928193065,-0.1476737960766431,0.015625,0.7779017857142857,4.14,23.55832,-0.0792063149820702,-0.1268851573024643,0.37912374103983737
600085,同仁堂,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.06599350883519661,0.20697641994426874,0.29129464285714285,0.0011160714285714285,3.4,41.657348,-0.11593368333352061,-0.19070603626644156,0.1753322410441935
600089,特变电工,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.023060029282576777,-0.09899993122501582,0.8950892857142857,0.7321428571428571,2.5539,21.119184,0.06750421354503655,0.13395220256746732,0.41340626386561646
600104,上汽集团,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.10991379310344818,0.06308241465874698,0.6841517857142857,0.004464285714285714,1.01,12.827926,-0.0031397257109176957,0.0009338455273222301,0.19837117389908648
600111,北方稀土,unknown,20260520,2026-05-20,20260331,2026-04-29,0.05440097799511001,-0.06905171786429298,0.7678571428571429,0.7209821428571429,3.65,13.223781,0.2769358845811678,1.1311732452324677,0.5651193888682874
600115,中国东航,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.06575963718820865,-0.026322986420485917,0.9921787709497206,0.8571428571428571,10.9,8.251484,0.10938154822486967,-2.641206030150754,0.4548908425293112
600118,中国卫星,unknown,20260520,2026-05-20,20260331,2026-04-22,0.005004073082741645,-0.09479870482007491,0.9854748603351955,0.9464285714285714,-0.67,14.023134,0.37893219015735724,0.7706799741897603,0.6352096261398044
600150,中国船舶,unknown,20260520,2026-05-20,20260331,2026-04-30,0.17166212534059944,-0.25293694109067955,0.002232142857142857,0.20089285714285715,3.3,17.475269,0.5489683424884451,2.5164066344362186,0.40771133386713476
600160,巨化股份,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.02181057663579311,0.5359897924635217,0.19776536312849163,0.8325892857142857,5.58,34.387847,0.037479315219614895,0.4592621601067577,0.37899253466295224
600176,中国巨石,unknown,20260520,2026-05-20,20260331,2026-04-25,0.04797601199400314,0.011819694736089792,0.9877232142857143,0.9910714285714286,4.0,39.637799,0.17929050931412926,0.7348310313396862,0.6373929352915015
600183,生益科技,unknown,20260520,2026-05-20,20260331,2026-04-29,0.452011035283868,0.1647775061553991,0.9854748603351955,1.0,6.68,28.10132,0.45088535139881536,1.054723584166001,0.5851263937002625
600188,兖矿能源,unknown,20260520,2026-05-20,20260331,2026-04-29,0.12578947368421045,-0.13833778334674396,0.9743303571428571,0.7042410714285714,3.84,25.918172,0.01830613593809538,0.4214394280557323,0.5620751593837156
600196,复星医药,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.08145315487571703,-0.22497791211024432,0.052455357142857144,0.054748603351955305,1.78,49.700914,0.06930767594018739,0.13869468046800226,0.2265981021065833
600219,南山铝业,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.1653290529695024,-0.16618776437242666,0.7946428571428571,0.7868303571428571,2.09,21.638107,0.009547040097409365,-0.3538684446720991,0.5243704221219382
600221,海航控股,unknown,20260520,2026-05-20,20260331,2026-04-30,0.0,-0.2711730475046784,0.6849162011173184,0.3080357142857143,28.1,11.865639,0.04954651358402584,5.336286241065985,0.3268193235829504
600233,圆通速递,unknown,20260520,2026-05-20,20260331,2026-04-23,-0.08055957549445258,-0.16690867870816017,0.34375,0.4330357142857143,3.88,11.17545,0.10013836555295819,0.6075721419819211,0.3749066018863429
600276,恒瑞医药,unknown,20260520,2026-05-20,20260331,2026-04-23,-0.09554367201426028,-0.02996270433620285,0.0390625,0.022321428571428572,4.15,86.598607,0.12975362979303684,0.21782316948345093,0.3342719855945539
600309,万华化学,unknown,20260520,2026-05-20,20260331,2026-04-21,-0.09993052339045849,-0.10424252267565615,0.765625,0.14732142857142858,3.38,14.728043,0.25504673217752827,0.20623880961541374,0.36387237931878375
600346,恒力石化,unknown,20260520,2026-05-20,20260331,2026-04-22,-0.14814814814814814,-0.1769568937619871,0.640625,0.5256696428571429,5.69,13.976353,-0.1373589845646065,0.9065413570081866,0.5610594215645551
600362,江西铜业,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.03828877005347586,0.07968423611766284,0.875,0.9173184357541899,3.41,5.069891,0.25387659768617055,0.44310456182184876,0.400865377251265
600372,中航机载,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.09028831562974204,0.11089124910211035,0.6860335195530727,0.15959821428571427,0.47,25.96353,-0.017531858661945066,0.7847994254610737,0.3297773130513977
600406,国电南瑞,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.010443864229764954,0.030065815857955203,0.31843575418994413,0.2916201117318436,1.36,25.095322,0.07522465627316754,0.06042416850953636,0.32720941975895745
600415,小商品城,unknown,20260520,2026-05-20,20260331,2026-04-23,0.1650902837489252,0.27215504411639757,0.1875,0.7120535714285714,4.23,33.778523,0.45291370202910697,0.23292987779000685,0.3945427338913032
600426,华鲁恒升,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.0908319185059423,0.0044753224093914135,0.8292410714285714,0.35825892857142855,3.32,22.280229,0.07360013690134659,0.5796482544747903,0.47194142594798044
600436,片仔癀,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.12856264096780812,0.14003977375479382,0.08147321428571429,0.0011160714285714285,5.0,42.182097,-0.12740561708275222,-0.256355353574522,0.17944915418291246
600438,通威股份,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.08290743895513919,-0.025429481236997287,0.34933035714285715,0.3754189944134078,-6.49,-4.028204,-0.23901494388997624,-0.05721166652586407,0.40547696491856833
600460,士兰微,unknown,20260520,2026-05-20,20260331,2026-04-30,0.20972531551596152,0.3897553884992955,0.7142857142857143,0.4375,1.73,19.788227,0.1731228962367648,0.40568907749084904,0.38712497912834365
600482,中国动力,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.04396754776236589,-0.09488197765289041,0.41294642857142855,0.9754464285714286,1.45,18.90736,0.04453842049299328,0.4864170572730242,0.6530256827019424
600489,中金黄金,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.13345724907063194,0.03026451026724919,0.09598214285714286,0.8671875,7.54,20.465565,0.5200921898426547,1.2923460119915542,0.5214829344678829
600515,海南机场,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.09917355371900827,-0.13228811844565436,0.9162011173184358,0.015625,0.46,32.004289,0.5986621057056207,0.12020687244776496,0.2769403018104853
600519,贵州茅台,unknown,20260520,2026-05-20,20260331,2026-04-25,-0.06554674398112614,0.1120092307424061,0.08379888268156424,0.0011173184357541898,10.57,89.759217,0.063360092771233,0.0147141829498314,0.20072316446179253
600522,中天科技,unknown,20260520,2026-05-20,20260331,2026-04-25,0.6137171286425016,0.13123769430896748,0.8950892857142857,1.0,2.43,15.58141,0.347112176696875,0.46420350594502735,0.6971532102598368
600547,山东黄金,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.2078563995837669,-0.05113770526810946,0.1328125,0.4375,4.2,18.296676,0.2537264408259159,0.408736642906369,0.483576319842429
600549,厦门钨业,unknown,20260520,2026-05-20,20260331,2026-04-24,-0.1903618315722062,-0.18873365909754602,0.7678571428571429,0.8828125,6.24,21.003788,0.8699074166140104,1.8913564286121218,0.6681286146715604
600570,恒生电子,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.008715422508525972,-0.020129100617465867,0.22681564245810057,0.11843575418994413,1.4,67.957175,-0.1175213324338571,3.4287128143708854,0.2893318431975962
600584,长电科技,unknown,20260520,2026-05-20,20260331,2026-04-29,0.5058046892783976,0.6152997894947889,1.0,0.9676339285714286,1.01,14.548409,-0.01757947088015266,0.4273587991259795,0.5468185317914552
600585,海螺水泥,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0994599459945994,-0.22962551458794267,0.6450892857142857,0.002232142857142857,0.76,21.25829,-0.10452509339448879,-0.18980821745681853,0.2588052010185953
600588,用友网络,unknown,20260520,2026-05-20,20260331,2026-04-25,-0.07673667205169632,0.08296026397422973,0.3106145251396648,0.35977653631284917,-10.28,44.717825,0.058950185603370286,-0.017945985679994836,0.3508535323694416
600600,青岛啤酒,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.002259887005649719,-0.03410624285222785,0.027901785714285716,0.0033519553072625698,5.71,42.742989,-0.015356682087071416,0.05228611103054148,0.13956267519971072
600660,福耀玻璃,unknown,20260520,2026-05-20,20260331,2026-04-22,-0.05746527777777777,-0.14390377626207085,0.002232142857142857,0.34151785714285715,4.46,37.37907,0.05075813469204715,-0.15676921122114562,0.2048504436483976
600674,川投能源,unknown,20260520,2026-05-20,20260331,2026-04-18,0.03305785123966953,0.08177077431019208,0.3139664804469274,0.09375,3.18,54.048179,-0.09561734761410301,-0.01761010754610215,0.24080156716345866
600690,海尔智家,unknown,20260520,2026-05-20,20260331,2026-04-28,0.0014388489208632116,-0.03543031741781577,0.016741071428571428,0.0011173184357541898,3.86,25.343786,-0.06864988379493653,-0.1521889486846354,0.22483214998852594
600741,华域汽车,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.1536955457660304,-0.03903949911523219,0.18526785714285715,0.020089285714285716,1.84,12.134448,-0.009722199730014092,-0.026272594825143547,0.2641400629562739
600760,中航沈飞,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.09897273804820228,-0.20829023735102592,0.21428571428571427,0.0011160714285714285,0.7,10.580759,-0.5523114365484747,-0.6168727932836741,0.3048280552005362
600795,国电电力,unknown,20260520,2026-05-20,20260331,2026-04-29,0.024896265560165887,0.3320579459158466,0.47544642857142855,0.43638392857142855,2.32,12.31946,-0.016176369106886135,-0.22788563287030095,0.26137661423953906
600803,新奥股份,unknown,20260520,2026-05-20,20260331,2026-04-30,0.007725736359246671,-0.30694374009160985,0.8683035714285714,0.37276785714285715,2.68,12.341878,-0.07646832697137107,-0.3292094671405016,0.4378656292434703
600809,山西汾酒,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.05763440860215052,-0.01931957897974712,0.020089285714285716,0.0011173184357541898,12.57,75.046836,-0.09680149759211065,-0.19029852534585034,0.2547459764954284
600845,宝信软件,unknown,20260520,2026-05-20,20260331,2026-04-22,0.05330396475770938,0.1246598908975185,0.8794642857142857,0.12165178571428571,3.39,30.767956,0.04172320889796044,-0.14252332348871988,0.4620736393587805
600875,东方电气,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.10810162991371042,0.020300703572351253,0.9486033519553073,0.9720670391061452,3.44,17.182121,0.055707180776794596,0.3740911910703073,0.7333520977222872
600886,国投电力,unknown,20260520,2026-05-20,20260331,2026-04-30,0.01060606060606073,0.3449400515824481,0.04241071428571429,0.05915178571428571,3.06,45.045652,-0.04633167537900873,0.01914107533460041,0.2224079144777319
600887,伊利股份,unknown,20260520,2026-05-20,20260331,2026-04-30,0.06807990216061954,-0.3484972033885184,0.07366071428571429,0.06808035714285714,9.44,38.374706,0.054718973008351934,0.10679850661484425,0.16978899555504665
600893,航发动力,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.05253623188405798,-0.06588992449619335,0.8604910714285714,0.6785714285714286,0.0064,10.909279,0.14799496811108748,-0.6592800784775961,0.5956480939052902
600900,长江电力,unknown,20260520,2026-05-20,20260331,2026-04-30,0.019711902956785377,0.20053135497584806,0.11941964285714286,0.31138392857142855,3.01,55.646317,0.06442778170349395,0.3050157685080972,0.1183962156834745
600905,三峡能源,unknown,20260520,2026-05-20,20260331,2026-04-30,0.004878048780487809,0.12886555350349016,0.9988826815642458,0.027901785714285716,1.17,39.65831,-0.08917774204571349,-0.5749151915664326,0.1903977152211801
600918,中泰证券,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.054365733113673764,-0.09531290297336947,0.3828125,0.0033482142857142855,0.97,23.592161,0.25136663686026517,0.26800579620722664,0.18539210281255497
600919,江苏银行,unknown,20260520,2026-05-20,20260331,2026-04-29,0.0313942751615881,-0.026783174961274248,0.8571428571428571,0.9073660714285714,4.0925,54.643778,0.08411806101543173,0.08200989304400008,0.16425457784554642
600926,杭州银行,unknown,20260520,2026-05-20,20260331,2026-04-23,-0.04727707959305805,-0.1380573302839483,0.5279017857142857,0.4185267857142857,4.69,73.741999,0.042888089189810685,0.10094037337577944,0.1612956392992969
600938,中国海油,unknown,20260520,2026-05-20,20260331,2026-04-29,0.006427423674343791,-0.11998096072746123,0.9550637156270959,0.92018779342723,4.77,51.173769,0.08633275310236388,0.07059048765145093,0.5082047140099439
600941,中国移动,unknown,20260520,2026-05-20,20260331,2026-04-21,0.06081820170641006,0.5290848065680402,0.4777708202880401,0.3393863494051346,2.1,25.350685,0.010304822565968985,-0.042081551369527626,0.1616462667156612
600958,东方证券,unknown,20260520,2026-05-20,20260331,2026-04-30,0.08203991130820398,-0.04688259014434337,0.05133928571428571,0.25223214285714285,1.94,49.095448,0.0528869542273549,0.10550384118362555,0.24746247199809002
600989,宝丰能源,unknown,20260520,2026-05-20,20260331,2026-04-24,0.008406432748538029,-0.19208804027263826,0.35825892857142855,0.8314732142857143,7.28,37.404287,0.22895695481113143,0.5022975703560446,0.5970795795112235
600999,招商证券,unknown,20260520,2026-05-20,20260331,2026-04-30,0.0852959898154042,0.4028740383117091,0.11049107142857142,0.38392857142857145,2.54,54.776452,0.4795847326766156,0.4172841360432298,0.20128714889974
601006,大秦铁路,unknown,20260520,2026-05-20,20260331,2026-04-30,0.04571428571428582,0.0666271617737344,1.0,0.10044642857142858,1.44,14.522207,0.04321409268147547,-0.07263845835918104,0.15649115874096314
601009,南京银行,unknown,20260520,2026-05-20,20260331,2026-04-23,-0.01192660550458724,-0.08329651436091912,0.5993303571428571,0.28794642857142855,3.57,50.01173,0.1354001101337574,0.08046479609919643,0.18315514577634726
601012,隆基绿能,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.11983944954128445,0.17376795146332213,0.23102678571428573,0.3482142857142857,-3.61,-1.187933,-0.1802546120150258,0.3419756645620464,0.26914749126215604
601018,宁波港,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.05080213903743325,0.09236060953441938,0.046875,0.017857142857142856,1.44,27.883906,0.15648537278071428,-0.004426714139105337,0.21245997728646523
601021,春秋航空,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.03879401222854728,-0.11697239238085588,0.48214285714285715,0.004464285714285714,5.3,20.050963,0.14158256146029435,0.45145198171595613,0.32591560242582823
601058,赛轮轮胎,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.08711839166046165,-0.08316556403705821,0.203125,0.0011160714285714285,4.8,26.862188,0.12475389922638547,0.017165545291919493,0.39745866278577396
601059,信达证券,unknown,20260520,2026-05-20,20260331,2026-04-30,0.02608180201541188,0.42237162791354566,0.017427385892116183,0.16099585062240665,1.81,49.715329,0.13006451689207132,1.208739649579825,0.17508131973129828
601066,中信建投,unknown,20260520,2026-05-20,20260331,2026-04-30,0.022435897435897356,-0.18863644966297322,0.0033482142857142855,0.027901785714285716,4.02,60.636339,0.6226498155531204,0.9902937757158305,0.20105167571849178
601077,渝农商行,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.04384724186704392,-0.07899186071021413,0.8616071428571429,0.8616071428571429,2.9875,60.649691,0.08394368739683222,0.050719269610471684,0.21011906681487635
601088,中国神华,unknown,20260520,2026-05-20,20260331,2026-04-25,0.009879253567508295,0.0763442819247262,0.9854910714285714,0.9352678571428571,2.4,32.889185,0.011669181576489107,-0.10728931291321453,0.30532199233737084
601100,恒立液压,unknown,20260520,2026-05-20,20260331,2026-04-28,0.0686972198500806,-0.18073277848842295,0.9709821428571429,0.7354910714285714,3.71,38.573534,0.3252141867120357,0.05587751469446123,0.4666658795707098
601111,中国国航,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.03179190751445082,-0.02261285129009072,0.8035714285714286,0.20535714285714285,3.96,7.864876,0.11276217337670413,-1.838602186993791,0.36323215886047516
601117,中国化学,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.06651108518086346,-0.14418592434128286,0.06138392857142857,0.109375,2.3,9.35732,0.03251631842958247,0.08457888412706138,0.37775622855276586
601127,赛力斯,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.12200902934537239,0.023993525178687802,0.6473214285714286,0.0011160714285714285,1.83,26.238315,0.34462859318588324,0.008921162241436242,0.26918886037608525
601136,首创证券,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.04289215686274517,-0.08891863119794174,0.0008025682182985554,0.026484751203852328,1.41,42.074872,0.30798808708173464,0.3018869367912622,0.22711139254987153
601138,工业富联,unknown,20260520,2026-05-20,20260331,2026-04-29,0.11776283418074485,0.07792184113418221,0.8738839285714286,0.9441964285714286,6.18,7.350507,0.5651778086583659,1.0254851336561024,0.5029934063872717
601166,兴业银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.05806811836962589,-0.15263996513017952,0.45535714285714285,0.036830357142857144,2.89,49.70775,-0.010649569886679977,0.001512859304084735,0.1416506907383991
601169,北京银行,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.05166051660516613,-0.2714771406465609,0.9508928571428571,0.020089285714285716,2.905,48.614725,0.1443335084953583,0.055526590198123005,0.14686031348650563
601186,中国铁建,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.06349206349206338,0.08996787064210565,0.7154017857142857,0.0033482142857142855,1.38,7.855363,-0.09806701078506896,-0.14723885883846488,0.16130586158053442
601211,国泰海通,unknown,20260520,2026-05-20,20260331,2026-04-25,-0.09835100117785633,-0.18150883327244138,0.5848214285714286,0.06138392857142857,1.95,51.560281,0.5890692461451719,-0.47815412352742404,0.21583506013101364
601225,陕西煤业,unknown,20260520,2026-05-20,20260331,2026-04-25,-0.0254032258064516,-0.1224783806851425,0.9676339285714286,0.6886160714285714,4.21,31.12328,-0.030105552317395534,-0.12378955491961396,0.33104288324176595
601229,上海银行,unknown,20260520,2026-05-20,20260331,2026-04-24,-0.06729758149316512,-0.07706351124278088,0.7008928571428571,0.5424107142857143,2.54,54.465444,0.042504204374019805,0.006604672141608203,0.16526935257637124
601238,广汽集团,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.12430939226519344,0.0854321819423487,0.21763392857142858,0.0011160714285714285,-0.63,-0.88927,0.017588473602118126,-0.10292032202420709,0.1893776953375767
601288,农业银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.06647398843930641,0.1557232600977434,0.8314732142857143,0.8225446428571429,2.6475,38.211922,0.10489409344632894,0.04523779733355582,0.2304089045673658
601318,中国平安,unknown,20260520,2026-05-20,20260331,2026-04-25,-0.06584582441113485,0.05288029347784984,0.11049107142857142,0.3236607142857143,2.5,16.106316,-0.061838222344405724,-0.07380811371039386,0.24251433125113198
601319,中国人保,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.046070460704607075,0.06117885550627511,0.08258928571428571,0.24441964285714285,2.8,8.533284,-0.05142762262994205,-0.31403222040625733,0.26459281503813326
601328,交通银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.05603448275862066,0.11351867856077424,0.7667410714285714,0.5256696428571429,2.2675,42.957281,0.04887455931539453,0.031136686110673217,0.1563656960491173
601336,新华保险,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0717286447798351,-0.20175671911730364,0.0011160714285714285,0.6674107142857143,5.53,30.145032,-0.3373750074845817,0.10523631417885082,0.31370903316623255
601360,三六零,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.009157509157509125,-0.08861081569295493,0.9888392857142857,0.765625,0.37,70.701096,0.07895685692087784,-1.3999985356889217,0.38175822921891545
601377,兴业证券,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.016722408026755953,-0.15630053562815016,0.29910714285714285,0.125,1.32,45.007707,0.13437351874109882,0.5216791808185939,0.23315402807806962
601390,中国中铁,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0921052631578948,0.026880118956892796,0.8013392857142857,0.0011160714285714285,1.36,7.928366,-0.05445019305951704,-0.2765424218177267,0.31992383368010147
601398,工商银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.019257221458046758,0.04327097692500037,0.8404017857142857,0.6964285714285714,2.2075,44.266614,0.08269807401280227,0.03309330291363666,0.17341730186035728
601456,国联民生,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.009646302250803873,-0.19364563703603066,0.0011160714285714285,0.0078125,0.94,33.868361,0.18805264293512747,0.3206508256689413,0.16744606890817934
601600,中国铝业,unknown,20260520,2026-05-20,20260331,2026-04-24,-0.13317572892040974,0.10416445054802126,0.24107142857142858,0.8627232142857143,7.11,25.827609,0.048488062760914996,0.5634647468046143,0.500363233143355
601601,中国太保,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.10498125334761654,-0.11257657229935991,0.0011160714285714285,0.22767857142857142,3.2,11.059245,-0.012484394506866447,0.04300405110626371,0.313874888077329
601607,上海医药,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.021777516185991663,-0.03607221893352475,0.13727678571428573,0.004464285714285714,1.85,10.752998,0.06358191914604339,0.06352747551258386,0.1352219191725045
601618,中国中冶,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.043624161073825496,0.05263092404575498,0.9732142857142857,0.013392857142857142,1.59,8.600831,-0.24591412799699508,0.015869776494114696,0.2106631964267303
601628,中国人寿,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.07942430703624748,-0.24924455534768208,0.008928571428571428,0.06361607142857142,3.27,20.934495,-0.15326247764960022,-0.32279008402194287,0.2610105922953855
601633,长城汽车,unknown,20260520,2026-05-20,20260331,2026-04-25,-0.12542209358417755,0.1949866241023377,0.10491071428571429,0.0011160714285714285,1.07,18.452004,0.12719586921875314,-0.46010176030432415,0.18647160056820086
601658,邮储银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0315581854043393,-0.04919659200890758,0.7165178571428571,0.05357142857142857,2.4275,28.76188,0.07608294260488124,0.01901291293670293,0.16404677321321823
601668,中国建筑,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.020242914979757165,-0.12948632477866506,0.9732142857142857,0.0011160714285714285,2.77,7.926848,-0.07845581438743343,-0.07531783889270505,0.13903426697104376
601669,中国电建,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.008756567425569184,-0.14020492858066413,0.6808035714285714,0.22767857142857142,1.31,10.176367,0.017352832767029813,-0.25557561786410143,0.452685139875788
601688,华泰证券,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.026219192448872608,-0.054117194523707335,0.09375,0.49330357142857145,2.61,56.348928,0.41481144614172316,0.31794540183203757,0.2717788958619623
601689,拓普集团,unknown,20260520,2026-05-20,20260331,2026-04-30,0.15142007926023782,0.3790783663371462,0.5703125,0.3984375,2.27,19.256242,0.14921172384375714,-0.02417112219972506,0.38087515013810685
601698,中国卫通,unknown,20260520,2026-05-20,20260331,2026-04-30,0.0,-0.33082430296630905,0.8861607142857143,0.9397321428571429,0.1682,19.037802,0.007069116033984413,-0.6189679168124507,0.5111150828128804
601727,上海电气,unknown,20260520,2026-05-20,20260331,2026-04-30,0.12391573729863703,0.3989077006464339,0.6607142857142857,0.9263392857142857,0.69,18.356684,0.09319770284616968,0.30153370350223563,0.44321148688935236
601728,中国电信,unknown,20260520,2026-05-20,20260331,2026-04-24,0.134948096885813,1.2395925461747082,0.7845622119815668,0.6993087557603687,1.58,28.123671,-0.023157508457848586,-0.17081240941886633,0.28176513303316497
601766,中国中车,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.05853658536585371,-0.03556490987558403,0.03459821428571429,0.036830357142857144,1.94,23.813953,0.10574623980210918,0.10655527484869842,0.21362659925431346
601788,光大证券,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.03229974160206717,-0.1877427633691734,0.09263392857142858,0.046875,1.74,49.72509,0.2310068939221075,0.4234494978328158,0.19262695624113993
601800,中国交建,unknown,20260520,2026-05-20,20251231,2026-03-31,-0.14,0.008092800597251149,0.7957589285714286,0.0011160714285714285,4.79,11.370912,-0.05289955447721095,-0.36917054397994586,0.18668869686959544
601816,京沪高铁,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.008113590263691739,0.14005789675557523,0.004464285714285714,0.0078125,1.51,45.818868,0.032863316356492644,0.06029549131113465,0.16885905583336078
601818,光大银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.01572327044025168,0.1399714949894273,0.7254464285714286,0.05022321428571429,1.995,45.89293,-0.03853593664994259,-0.08063222079589216,0.14025181423009944
601825,沪农商行,unknown,20260520,2026-05-20,20260331,2026-04-23,-0.049234135667396206,-0.27686964385767965,0.7476958525345622,0.5518433179723502,2.765,66.879158,0.012313689873792999,0.007252179329268804,0.18971192258677794
601838,成都银行,unknown,20260520,2026-05-20,20260331,2026-04-23,0.08415554265815439,-0.17072698072234138,0.6573660714285714,0.3671875,3.5,59.70367,0.06542798987787446,0.04808494899195792,0.17575076324121544
601857,中国石油,unknown,20260520,2026-05-20,20260331,2026-04-30,0.008673026886383495,-0.05298191893822457,0.9419642857142857,0.9553571428571429,3.0,22.924076,-0.022140451706114783,0.01858798735511069,0.47436045093679446
601868,中国能建,unknown,20260520,2026-05-20,20260331,2026-04-30,0.05841924398625431,0.0029884941663427256,0.9929245283018868,0.7995283018867925,1.246,10.797012,0.016413615408834792,-0.09752760633799451,0.6055793783782639
601872,招商轮船,unknown,20260520,2026-05-20,20260331,2026-04-25,-0.0442048517520216,-0.13803139125935415,0.8158482142857143,0.9665178571428571,6.28,41.793716,0.5291773001206375,2.193070304187576,0.8018797883549411
601877,正泰电器,unknown,20260520,2026-05-20,20260331,2026-04-16,0.005655042412818112,0.2409328848843446,0.6573660714285714,0.5345982142857143,2.82,20.676328,0.46326062685158864,0.08918288415389153,0.441942475700809
601878,浙商证券,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.011387163561076497,-0.23513422842407727,0.005580357142857143,0.005580357142857143,2.02,43.471174,0.4081602778750193,0.3520165672113251,0.19198405750654599
601881,中国银河,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.03328173374612997,-0.10679107285722422,0.20870535714285715,0.15736607142857142,2.53,55.150152,0.15662194699402843,0.10092091237115164,0.24666350906199278
601888,中国中免,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.13445126515945505,0.1826465496147529,0.25558035714285715,0.0011160714285714285,4.16,33.631758,0.009552812448886616,0.21180288339946052,0.31070959944302673
601898,中煤能源,unknown,20260520,2026-05-20,20260331,2026-04-28,0.043345543345543414,-0.007341654574237744,0.9709821428571429,0.9642857142857143,2.37,25.509379,-0.10947389642860961,-0.03186567635895965,0.5531594921186009
601899,紫金矿业,unknown,20260520,2026-05-20,20260331,2026-04-22,-0.12496400806219399,-0.009482337322434087,0.13169642857142858,0.6953125,10.35,36.325753,0.24793769675474597,0.9750006633739421,0.42349428485229634
601901,方正证券,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.009943181818181879,-0.042364171957208874,0.002232142857142857,0.002232142857142857,2.88,54.731855,0.14695238896077245,0.2434651359363187,0.1972124771257743
