symbol,name,industry,momentum_20d,turnover_change,pe_percentile,pb_percentile,roe,gross_margin,revenue_growth_yoy,net_profit_growth_yoy,volatility_60d,momentum_20d_score,momentum_20d_weighted_score,turnover_change_score,turnover_change_weighted_score,pe_percentile_score,pe_percentile_weighted_score,pb_percentile_score,pb_percentile_weighted_score,roe_score,roe_weighted_score,gross_margin_score,gross_margin_weighted_score,revenue_growth_yoy_score,revenue_growth_yoy_weighted_score,net_profit_growth_yoy_score,net_profit_growth_yoy_weighted_score,volatility_60d_score,volatility_60d_weighted_score,composite_score,rank
600519,贵州茅台,食品饮料,-0.0493280866021713,0.1055863181839034,0.0043763676148796,0.0032822757111597,10.57,89.759217,0.063360092771233,0.0147141829498314,0.2170822914486964,-0.21738779489764548,-0.03260816923464682,0.20737081029078322,0.016589664823262656,1.0648920288906178,0.12778704346687414,0.8067387067084747,0.08067387067084747,1.867653827882135,0.28014807418232024,1.7102864787745637,0.20523437745294765,-0.13153720919193748,-0.01315372091919375,-0.203287092787278,-0.0203287092787278,0.1434917709196128,0.011479341673569024,0.6558217728372528,1
600887,伊利股份,食品饮料,-0.0362490149724191,0.0704137077812188,0.0437636761487965,0.0153172866520787,9.44,38.374706,0.0547189730083519,0.1067985066148442,0.1957476639689529,0.0694901823052395,0.010423527345785924,-0.22637196079977293,-0.018109756863981835,0.8627555513570275,0.1035306661628433,0.725469983430657,0.0725469983430657,1.4996592637135537,0.22494888955703304,-0.16931604976003248,-0.020317925971203896,-0.18335943119134543,-0.018335943119134543,0.13552878221751608,0.013552878221751608,0.3836532770018818,0.030692262160150544,0.39893159583630977,2
600276,恒瑞医药,医药生物,-0.0050782043469429,0.0443193761006495,0.0382932166301969,0.0153172866520787,4.15,86.598607,0.1297536297930368,0.2178231694834509,0.3563789259073084,0.753194603624341,0.11297919054365115,-0.5481629112952283,-0.043853032903618264,0.890830062125582,0.10689960745506984,0.725469983430657,0.0725469983430657,-0.22307635084555566,-0.033461452626833345,1.5946740027171047,0.19136088032605256,0.2666357949191236,0.02666357949191236,0.5440339088206417,0.054403390882064175,-1.4245548029207178,-0.11396438423365743,0.3735747772777067,3
600900,长江电力,公用事业,0.0074990626171729,-0.0249802687405999,0.1203501094091903,0.2954048140043763,3.01,55.646317,0.0644277817034939,0.3050157685080972,0.1350190955568195,1.0290659351337146,0.15435989027005717,-1.4027545848987504,-0.11222036679190003,0.4697124005972693,0.05636548807167232,-1.1658748492167423,-0.11658748492167424,-0.5943275040775757,-0.08914912561163636,0.46246506629390727,0.05549580795526887,-0.12513410237334996,-0.012513410237334996,0.8648511289149906,0.08648511289149907,1.0672679529987188,0.08538143623989751,0.10761734786584931,4
600036,招商银行,银行,0.0124526258798052,-0.0038297528525134,0.3271334792122538,0.0536105032822757,3.37,51.374511,0.0380771572876741,0.0151799603068176,0.1479075666755354,1.137718005323302,0.1706577007984953,-1.141929947026741,-0.09135439576213929,-0.5915041064540791,-0.07098049277448949,0.466887682092145,0.0466887682092145,-0.47709029779377987,-0.07156354466906698,0.30620596792457044,0.03674471615094845,-0.28316314788727714,-0.028316314788727717,-0.20157330746005123,-0.020157330746005123,0.9221838807360309,0.07377471045888247,0.04549381687711211,5
300750,宁德时代,电力设备,-0.025739674344718,0.0592583474400276,0.3238512035010941,0.3927789934354486,5.98,24.815621,0.5244869554824236,0.485237160697918,0.3965052848554357,0.30000336140219575,0.04500050421032936,-0.3639380058418166,-0.02911504046734533,-0.5746593999929468,-0.06895912799915362,-1.8234127011918153,-0.18234127011918155,0.3728794477637394,0.055931917164560904,-0.6652960630876968,-0.07983552757052362,2.633916725604851,0.2633916725604851,1.5279593134471272,0.15279593134471273,-1.876252720202367,-0.15010021761618939,0.0067688415076945785,6
002352,顺丰控股,交通运输,-0.1195957327344188,0.2304356249497419,0.0010940919037199,0.0010940919037199,2.52,13.737617,0.0614488428076169,0.1304858076525927,0.1918292703487296,-1.7586470490614836,-0.26379705735922254,1.7469916591663175,0.1397593327333054,1.0817367353517504,0.12980840824221004,0.8215148382135323,0.08215148382135323,-0.7539003681860754,-0.1130850552279113,-1.0705202040650503,-0.12846242448780604,-0.14299929080042692,-0.014299929080042692,0.2226840471766488,0.02226840471766488,0.4277621940265393,0.034220975522123144,-0.11143586111832585,7
000333,美的集团,家用电器,-0.021801779225661,0.0735318083340417,0.5393873085339168,0.1925601750547046,5.56,25.571131,0.0245463502194736,0.0203122095681187,0.2245671080221157,0.3863776407220186,0.057956646108302784,-0.1879200643145132,-0.015033605145161055,-1.6807951242739818,-0.20169541491287782,-0.471396668479026,-0.047139666847902606,0.23610270709931075,0.03541540606489661,-0.6376601378118258,-0.0765192165374191,-0.36430963201905747,-0.036430963201905746,-0.18268966413183155,-0.018268966413183155,0.05923603114967127,0.004738882491973702,-0.2969768983932764,8
600941,中国移动,通信,-0.0421164021164021,0.1363113399333326,0.2883435582822086,0.2570552147239264,2.1,25.350685,0.0103048225659689,-0.0420815513695276,0.1518823297980504,-0.05920581409125295,-0.008880872113687942,0.5862666591583966,0.046901332732671726,-0.3924334343909203,-0.047092012126910436,-0.9069118132014139,-0.0906911813201414,-0.8906771088505038,-0.13360156632757555,-0.6457238685147481,-0.07748686422176976,-0.4497184248517767,-0.044971842485177674,-0.41226182001617406,-0.04122618200161741,0.8774404185532574,0.07019523348426059,-0.32685395437994785,9
002594,比亚迪,汽车,-0.1142142559399749,0.1966577347766447,0.4321663019693654,0.0010940919037199,1.65,18.806213,-0.1181913656390478,-0.5538440532671545,0.2813735761447476,-1.6406090704604306,-0.24609136056906458,1.3304483455613256,0.10643586764490605,-1.1305347132103196,-0.13566416558523836,0.8215148382135323,0.08215148382135323,-1.0372236167052484,-0.15558354250578726,-0.8851151924707912,-0.10621382309649494,-1.2203312822088037,-0.12203312822088037,-2.2952452961815895,-0.22952452961815895,-0.5802280022626295,-0.04641824018101036,-0.8529414383103756,10
