symbol,name,industry,momentum_20d,turnover_change,pe_percentile,pb_percentile,roe,gross_margin,revenue_growth_yoy,net_profit_growth_yoy,volatility_60d,momentum_20d_score,momentum_20d_weighted_score,turnover_change_score,turnover_change_weighted_score,pe_percentile_score,pe_percentile_weighted_score,pb_percentile_score,pb_percentile_weighted_score,roe_score,roe_weighted_score,gross_margin_score,gross_margin_weighted_score,revenue_growth_yoy_score,revenue_growth_yoy_weighted_score,net_profit_growth_yoy_score,net_profit_growth_yoy_weighted_score,volatility_60d_score,volatility_60d_weighted_score,composite_score,rank
300308,中际旭创,unknown,0.1985452881976213,-0.1170849797482549,0.9890470974808324,0.9967141292442496,17.54,46.058133,1.921169094232574,2.6228365713294144,0.6096266855938051,1.6986814786971198,0.339736295739424,-0.8773601052878734,-0.061415207370151145,-1.4622149197663568,-0.05848859679065427,-1.63916585116606,-0.0655666340466424,3.3510253183037397,0.502653797745561,0.543553955426308,0.0543553955426308,5.1745769025774315,1.138406918567035,1.0213228841349373,0.13277197493754186,-1.1175477371547045,-0.055877386857735224,1.9265765574670095,1
002558,巨人网络,unknown,-0.0425693652603571,0.1598440789858919,0.3417305585980285,0.8030634573304157,6.81,95.377689,2.217004406829204,2.105778080960714,0.5045540373433941,-0.11697465052623707,-0.023394930105247416,0.47445346657331444,0.033211742660132014,0.36453917646283046,0.014581567058513219,-1.1116164880647117,-0.04446465952258847,0.8238615213950845,0.12357922820926268,2.715228431895679,0.27152284318956793,6.048134238712746,1.330589532516804,0.8043677505273832,0.10456780756855982,-0.5463788287696351,-0.027318941438481754,1.782874190136522,2
000657,中钨高新,unknown,0.5963245600373774,0.0045740030079939,1.0,1.0,9.03,30.450264,1.0647162841370146,2.64444359498522,0.7694247414352099,4.694062981380149,0.9388125962760299,-0.28348864672560686,-0.019844205270792482,-1.4931244645418082,-0.05972497858167233,-1.6481173255260393,-0.06592469302104158,1.3467229966175647,0.2020084494926347,-0.14370305758040905,-0.014370305758040906,2.6456001257827184,0.5820320276721981,1.0303890822371369,0.1339505806908278,-1.9862008322919975,-0.09931004161459989,1.5976294298855436,3
600549,厦门钨业,unknown,0.6565832848555362,0.2023847013518478,0.9857768052516412,1.0,6.24,21.003788,0.8699074166140104,1.8913564286121216,0.7371768599891213,5.147826871239881,1.0295653742479762,0.6821131138944999,0.047747917972614996,-1.452986019581214,-0.058119440783248565,-1.6481173255260393,-0.06592469302104158,0.6896133047839073,0.10344199571758608,-0.5596571432534527,-0.05596571432534528,2.070358739366594,0.45547892266065065,0.7143975071213241,0.09287167592577214,-1.8109031925161627,-0.09054515962580814,1.4585508787691563,4
002466,天齐锂业,unknown,-0.0802459877006149,0.1663081794168373,0.968236582694414,0.5962800875273523,4.31,62.65606,0.9843829227260856,16.991224018669723,0.5221983178102712,-0.4006894288734208,-0.08013788577468417,0.5060076080287783,0.03542053256201449,-1.4034867846929988,-0.05613947138771996,-0.5482906087303177,-0.021931624349212708,0.2350535538022012,0.03525803307033018,1.274405920683291,0.1274405920683291,2.4083877504885933,0.5298453051074905,7.050225757656965,0.9165293484954055,-0.6422921285799571,-0.032114606428997855,1.454170223362955,5
603986,兆易创新,unknown,0.2450033990482665,0.0541422232428812,0.9321663019693656,1.0,6.12,57.076718,1.193786758368052,5.227881381914544,0.7632061182661685,2.0485231515625686,0.40970463031251375,-0.041524177006118025,-0.002906692390428262,-1.3016949578066652,-0.05206779831226661,-1.6481173255260393,-0.06592469302104158,0.6613505223394488,0.09920257835091732,1.0287322853226328,0.10287322853226329,3.0267258901593377,0.6658796958350542,2.114386542235106,0.27487025049056374,-1.952396752293418,-0.09761983761467091,1.334011362182905,6
002709,天赐材料,unknown,0.0182777463727152,0.3122137340982567,0.5207877461706784,0.5312157721796276,8.84,38.65346,0.9129078266885278,10.057510118643863,0.6149833607352907,0.34121994527164806,0.06824398905432962,1.2182373391009012,0.08527661373706309,-0.14076762663869827,-0.0056307050655479305,-0.3710403168356919,-0.014841612673427675,1.3019735910805057,0.19529603866207584,0.21750602099839322,0.021750602099839325,2.1973325051003654,0.4834131511220804,4.140874391036941,0.5383136708348023,-1.1466663169571683,-0.05733331584785842,1.3144884319233565,7
688256,寒武纪,unknown,0.0046214006398861,0.0964018389911969,0.8982494529540481,0.9660831509846828,8.2,54.330376,1.5955547349373238,1.8503872248538205,0.7839168593268482,0.23838410565344037,0.04767682113068808,0.16476375236952137,0.011533462665866497,-1.205980204439093,-0.04823920817756372,-1.5557199590743664,-0.06222879836297466,1.1512387513767275,0.17268581270650912,0.9078033616101842,0.09078033616101842,4.21308650504263,0.9268790311093785,0.6972070359449604,0.09063691467284485,-2.0649791565674818,-0.1032489578283741,1.126475414077393,8
300502,新易盛,unknown,0.1741932739146157,-0.1539377886861562,0.9704595185995624,0.9923329682365828,14.52,49.160955,1.0575948145903613,0.7679983242812436,0.7340776189705605,1.5153044696362432,0.30306089392724866,-1.0572550123488471,-0.0740078508644193,-1.4097600019313425,-0.056390400077253704,-1.627230552019422,-0.06508922208077687,2.639745293451537,0.3959617940177305,0.6801796651635906,0.06801796651635907,2.624571493629445,0.5774057285984778,0.24304211473535747,0.03159547491559647,-1.7940558955376484,-0.08970279477688242,1.0908515901760802,9
601066,中信建投,unknown,0.2832962138084631,0.3056215043330403,0.2286652078774617,0.4978118161925601,4.02,60.636339,0.6226498155531204,0.9902937757158304,0.3861629408649641,2.336878018541579,0.4673756037083158,1.1860577415311067,0.08302404190717748,0.6836142813981292,0.027344571255925168,-0.28004018999965363,-0.011201607599986145,0.1667518295614267,0.025012774434214003,1.1854721000850443,0.11854721000850443,1.340244104213265,0.29485370292691826,0.3363161645086281,0.043721101386121654,0.09718840270377369,0.004859420135188685,1.0535368181623792,10
